articolo_id;frase;entities;grave;latitudine;longitudine;pos
1038;L'incidente è avvenuto dopo le ore 21: il conducente della moto è finito in una scarpata mentre percorreva la strada del Bocco ed è stato recuperato dai carabinieri e dal personale del 118 Grave incidente stradale in serata nella zona di Bedonia, in particolare lungo la strada del Bocco.;Bocco, Bedonia, la strada del Bocco;1;44.6070562;9.7605732;Bocco, Bardi, Parma, Emilia-Romagna, 43032, Italia
1039;Poco prima delle ore 11 una persona che si trovava lungo la strada provinciale che collega Fidenza e Salsomaggiore è stata investita da un'auto Nella mattinata di oggi, mercoledì 8 agosto, si è verificato un grave incidente stradale lungo la strada provinciale che collega Fidenza a Salsomaggiore Terme.;Fidenza, Salsomaggiore, Salsomaggiore Terme;1;44.866522;10.0611939;Fidenza, Parma, Emilia-Romagna, 43036, Italia
1040;La vittima accertata è Andrea Anzolin, il conducente dell'autocisterna che ha tamponato prima un tir e poi una bisarca Si trovano ancora in gravi condizioni di salute delle due persone ferite, un uomo ed una donna, che ieri 6 agosto sono state trasportate con l'elisoccorso all'Ospedale Maggiore di Parma in seguito allo spaventoso incidente con l'eplosione dell'autosisterna, avvenuto in tangenziale a Bologna, sul ponte del raccordo A1/A14 nei pressi di Borgo Panigale.;Bologna, A1/A14, Borgo Panigale;1;44.8107517;10.336442;Via Bologna, San Leonardo, Parma, Emilia-Romagna, 43121, Italia
1042;Inferno lungo il raccordo dell'A14 a Casalecchio: ustionati arrivati a Parma con l'elisoccorso Un boato e poi le fiamme, con un'alta colonna di fumo visibile da lontano.;A14, Casalecchio;1;44.80153;10.3279843;Parma, Emilia-Romagna, Italia
1043;L'incidente è avvenuto alle ore 13 all'altezza di Berceto Un grave incidente stradale si è verificato nel primo pomeriggio lungo l'Autostrada della Cisa, in A15.;Berceto, l'Autostrada della Cisa, A15;1;44.5106079;9.9896546;Berceto, Parma, Emilia-Romagna, 43042, Italia
1044;L'incidente è avvenuto in località Canton Santo in strada Due Ponti: il conducente della moto è ricoverato in condizioni critiche in ospedale Grave incidente stradale alle ore 13 a Busseto, in località Canton Santo, in strada Due Ponti.;Canton Santo, strada Due Ponti, Busseto;1;44.9465306;10.0347563;Canton Santo, Busseto, Parma, Emilia-Romagna, 43011, Italia
1046;L'incidente si è verificato alle ore 22 del 5 agosto in via Roma Grave incidente nella serata di ieri, domenica 5 agosto, a Madregolo.;via Roma, Madregolo;1;44.7925203;10.2595038;Via Roma, Vigolante, San Pancrazio, Vicofertile, Parma, Emilia-Romagna, 43126, Italia
1047;L'incidente si è verificato in Autocisa nei pressi di Fornovo: gli operatori del 118 avevano appena soccorso una persona colpita da malore Aveva appena caricato una persona colta da malore quando è stata tamponata da un tir, mentre si immettiva in Autocisa, in corrispondenza del casello di Fornovo.;Autocisa, Fornovo, 118;1;44.6937087;10.1019419;Fornovo, Via Antonio Gramsci, Fornovo di Taro, Parma, Emilia-Romagna, 43045, Italia
1048;L’incidente si è verificato verso le 11 a Ozzano Taro.;Ozzano Taro;1;44.7098232;10.1430765;Ozzano Taro, Collecchio, Parma, Emilia-Romagna, 43014, Italia
1049;L'incidente è avvenuto poco prima di mezzogiorno nella frazione di Case Mezzadri: è morto Maurizio Bonatti, titolare della trattoria La Bruschetta Tragedia a Case Mezzadri di Medesano.;Case Mezzadri, Case Mezzadri di Medesano;1;44.7552583;10.0075525;Case Mezzadri, Medesano, Parma, Emilia-Romagna, 43046, Italia
1050;L'incidente è avvenuto alle 3 di notte vicino a Fornovo Grave incidente stradale nella notte tra sabato 28 e domenica 29 luglio a Citerna di Taro, nel comune di Fornovo.;Fornovo, Citerna di Taro;1;44.6937087;10.1019419;Fornovo, Via Antonio Gramsci, Fornovo di Taro, Parma, Emilia-Romagna, 43045, Italia
1051;Il conducente dello scooter è stato ricoverato nel reparto di Rianimazione del Maggiore di Parma Pauroso scontro frontale nel primo pomeriggio di oggi, venerdì 27 luglio, tra un furgone ed uno scooter in strada Selva a Colorno.;Colorno;1;44.9301622;10.3754856;Colorno, Parma, Emilia-Romagna, 43052, Italia
1052;Il grave incidente è avvenuto dopo le ore 16 in corrispondenza di un curvone: il ferito si trova nell'area rossi del Pronto Soccorso, sotto osservazione Grave incidente a Noceto, in via Galvana, nel pomeriggio di oggi, mercoledì 25 luglio.;Pronto Soccorso, Noceto, via Galvana;1;44.7999031;10.3062881;Pronto Soccorso, Strada Abbeveratoia, Pablo, Parma, Emilia-Romagna, 43125, Italia
1053;Olimpio Chiari è deceduto nel reparto di Rianimazione del Maggiore alle 4.30: secondo le prime ricostruzioni stava attraversando sulle strisce con la bici a mano Il ciclista 88enne Olimpio Chiari,investito poco dopo le ore 12 di lunedì 23 luglioin viale Europa, proprio di fronte all'albergo Hotel Villa Ducale, è deceduto nel reparto di Rianimazione del Maggiore alle 4.30 di notte.;viale Europa, Hotel Villa Ducale;1;44.8336968;10.3327346;Viale Europa, Moletolo, San Martino, Parma, Emilia-Romagna, 43100, Italia
1054;Le truffe sono state effettuate nelle province di Vercelli, Novara, Torino, Alessandria, Aosta, Genova, Imperia, La Spezia, Pavia, Milano, Lodi, Brescia, Bergamo, Padova, Vicenza, Varese, Verona, Cremona, Parma, Mantova e Firenze.;Vercelli, Novara, Torino, Alessandria, Aosta, Genova, Imperia, La Spezia, Pavia, Milano, Lodi, Brescia, Bergamo, Padova, Vicenza, Varese, Verona, Cremona, Mantova, Firenze;1;44.8116741;10.326681;Via Novara, San Leonardo, Parma, Emilia-Romagna, 43121, Italia
1056;Grave incidente poco prima delle 12.30: il conducente della bici è stato ricoverato d'urgenza in Rianimazione Grave incidente stradale poco prima delle 12.30 a Parma in viale Europa.;viale Europa;1;44.8336968;10.3327346;Viale Europa, Moletolo, San Martino, Parma, Emilia-Romagna, 43100, Italia
1057;Lo schianto si è verificato a mezzanotte e un quarto in corrispondenza del casello di Parma: per una delle persone a bordo delle auto non c'è stato nulla da fare Uno scontro violentissimo tra tre auto in A1, nella notte tra domenica 22 e lunedì 23 luglio, non ha lasciato scampo ad una delle persone che si trovavano all'interno delle auto coinvolte.;A1;1;44.8137898;10.413487;Autostrada del Sole, Casalbaroncolo, San Lazzaro, Beneceto, Parma, Val d’Enza, Parma, Emilia-Romagna, 43058, Italia
1058;L'incidente è avvenuto nella tarda mattinata di domenica 22 luglio: sul posto l'elisoccorso e le squadre del Soccorso Alpino, che poi sono rientrate Un grave incidente si è verificato nella tarda mattinata di oggi, domenica 22 luglio, tra Ronzano e Borzano, frazioni del comune di Calestano.;Ronzano, Borzano, Calestano;1;44.6136218;10.1534373;Ronzano, Calestano, Parma, Emilia-Romagna, Italia
1059;L'incidente si è verificato nel pomeriggio lungo la tangenziale di Collecchio Grave incidente nel pomeriggio di oggi, sabato 21 luglio, lungo la tangenziale di Collecchio, vicino al distributore di benzina.;Collecchio;1;44.7520202;10.2166909;Collecchio, Parma, Emilia-Romagna, 43044, Italia
1060;L'incidente è avvenuto alle 4 di mattina tra Parma e Reggio Emilia: sul posto ambulanze e automediche, lunghe code nel tratto interessato Un grave incidente stradale si è verificato nella notte tra il 20 ed il 21 luglio sull'autostrada A1, tra Parma e Reggio Emilia nei pressi dell'uscita per Campegine/Terre di Canossa.;Reggio Emilia, strada A1, Campegine/Terre di Canossa;1;44.8133637;10.3191794;Via Reggio, Cornocchio, Pablo, Parma, Emilia-Romagna, 43121, Italia
1061;L'incidente si è verificato nella mattinata del 20 luglio, alle ore 8: sul posto i sanitari del 118 E' caduto da solo, senza coinvolgere altri mezzi.;118;1;44.5957603;9.9267797;118, Provinciale del Mozzola, Stazione, Solignano, Valmozzola, Parma, Emilia-Romagna, 43050, Italia
1062;L'incidente è avvenuto al chilometro 84 in corrispondenza di Busseto alle 2.30: sul posto ambulanze e automedica Nella notte tra il 19 ed il 20 luglio si è verificato un grave incidente stradale lungo l'autostrada A1, in corrispondenza del chilometro 84, nei pressi di Busseto.;Busseto, l'autostrada A1;1;44.9809569;10.0424746;Busseto, Parma, Emilia-Romagna, 43011, Italia
1063;Incidente tra un Fiat Ducato e un autoarticolato, per fortuna senza gravi conseguenze, lungo la Statale della Cisa nei pressi del distributore Erg Spettacolare incidente questa mattina lungo la tangenziale di Collecchio all’altezza del Km 106,400 nei pressi del distributore Erg.;la Statale della Cisa, Erg, Collecchio;1;44.4706887;9.9607476;La Fontana di Simone, Strada Statale 62 della Cisa, Berceto, Parma, Emilia-Romagna, 43042, Italia
1064;L'incidente si è verificato alle 11.30 al chilometro 87 Sud Grave incidente stradale nella mattinata di oggi, domenica 15 luglio lungo l'autostrada A1.;l'autostrada A1;1;44.8137898;10.413487;Autostrada del Sole, Casalbaroncolo, San Lazzaro, Beneceto, Parma, Val d’Enza, Parma, Emilia-Romagna, 43058, Italia
1065;L'incidente è avvenuto alle 6 di domenica 15 luglio: sul posto ambulanze ed elisoccorso Grave incidente stradale alle prime luci dell'alba lungo l'autostrada A1, nei pressi di Parma.;l'autostrada A1;1;44.8137898;10.413487;Autostrada del Sole, Casalbaroncolo, San Lazzaro, Beneceto, Parma, Val d’Enza, Parma, Emilia-Romagna, 43058, Italia
1067;L'incidente è avvenuto nella notte a Fiorenzuola d'Arda lungo la via Emilia Quattro feriti di cui uno in gravissime condizioni.;Fiorenzuola d'Arda, la via Emilia;1;44.8098944;10.3217529;EFSA, 1a, Via Carlo Magno, Cornocchio, Pablo, Parma, Emilia-Romagna, 43126, Italia
1068;L'incidente è avvenuto a mezzanotte e mezza tra Collecchio e Sala Baganza: sul posto le ambulanze e i Vigili del Fuoco che hanno estratto la salma del giovane, deceduto sul colpo, dall'abitacolo.;Collecchio, Sala Baganza;1;44.7520202;10.2166909;Collecchio, Parma, Emilia-Romagna, 43044, Italia
1069;L'incidente si è verificato alle 6.30 di martedì 10 luglio: sul posto le ambulanze Grave incidente stradale alle prime luci dell'alba di martedì 10 luglio a Parma, in via Torelli.;via Torelli;1;44.6927289;10.4222012;Via Torelli, Montechiarugolo, Parma, Emilia-Romagna, 42027, Italia
1072;L'incidente è avvenuto prima delle 7 in località Il Moro: il conducente di un'auto è stato trasportato d'urgenza al Maggiore Un grave incidente stradale si è verificato all'alba di lunedì 9 luglio.;Il Moro;1;44.771986;10.4189891;Il Moro, San Lazzaro, Parma, Emilia-Romagna, 42049, Italia
1073;L'incidente è avvenuto alle ore 10 dell'8 luglio: sul posto i soccorritori del 118 E' caduto in moto mentre percorreva la statale della Cisa, all'altezza dell'abitato di Fornovo.;118, Fornovo;1;44.5957603;9.9267797;118, Provinciale del Mozzola, Stazione, Solignano, Valmozzola, Parma, Emilia-Romagna, 43050, Italia
1074;Il grave incidente si è verificato intorno alle ore 11: elisoccorso in azione Grave incidente stradale a Tizzano Val Parma nella mattinata di oggi, sabato 7 luglio.;Tizzano Val Parma;1;44.5205442;10.1991991;Tizzano Val Parma, Parma, Emilia-Romagna, 43028, Italia
1075;Giacomo Ponzi stava tornando nella sua casa di San Pancrazio dopo essere stato con la moglie nella casa di Ghiare di Berceto: lascia anche un figlio Si è schiantato con la sua Vespa rossa contro una rotatoria ed è poi caduto violentemente sull'asfalto lungo la tangenziale di Collecchio.;San Pancrazio, Ghiare di Berceto, Collecchio;1;44.7998671;10.2693093;San Pancrazio, Valera, Parma, Emilia-Romagna, 43126, Italia
1076;L'incidente è avvenuto alle 13.30 lungo la strada della Cisa: i soccorritori del 118 hanno cercato di rianimare l'uomo ma non c'è stato niente da fare Ancora sangue sulle strade parmensi.;la strada della Cisa, 118;1;44.5849569;10.0336083;I Salti del Diavolo e la Via degli Scalpellini, Strada della Cisa, Cassio, Terenzo, Parma, Emilia-Romagna, 43040, Italia
1077;L'incidente si è verificato alle 8.45 in A1 all'altezza di Busseto: sul posto le ambulanze e l'elisoccorso che ha trasportato il ferito più grave al Maggiore.;Busseto;1;44.9809569;10.0424746;Busseto, Parma, Emilia-Romagna, 43011, Italia
1078;Il giovane 34enne di Fidenza stava effettuando delle consegne con il furgone della Gls, ditta per cui lavorava: forse ha avuto un malore Stava guidando il furgone della Gls, ditta per la quale lavorava, e ad un certo punto, quando si trovava lungo strada della Pace a Casale di Mezzani, ha perso il controllo del mezzo che è finito nel fosso e ha urtato in modo violento contro un ponticello.;Fidenza, strada della Pace, Casale di Mezzani;1;44.866522;10.0611939;Fidenza, Parma, Emilia-Romagna, 43036, Italia
1079;L'episodio è avvenuto nel pomeriggio del 2 luglio a San Prospero in via Emilio Lepido Stava guidando la sua motocicletta quando all'improvviso ha avuto un attacco epilettico: in quel momento stava percorrendo via Emilio Lepido all'altezza di San Prospero ed è caduto rovinosamente sull'asfalto.;San Prospero, via Emilio Lepido;1;44.778375;10.398808;San Prospero Parmense, Parma, Emilia-Romagna, 43123, Italia
1080;Il gravissimo incidente si è verificato dopo le 15.30 all'altezza di Strada della Pace: inutili i soccorsi dei sanitari del 118 Gravissimo incidente nel pomeriggio a Casale di Mezzani, in corrispondenza di Strada della Pace.;Strada della Pace, 118, Casale di Mezzani;1;44.9221789;10.4342239;Strada della Pace, Poldi, Casale, Sorbolo Mezzani, Parma, Emilia-Romagna, 43055, Italia
1081;Il 37enne, da tutti conosciuti come 'Il Moro' era un autotrasportatore che viveva a Taneto di Gattatico: è morto l'altra notte tra Parma e Reggio Emilia Tutti lo chiamavano 'Il Moro'.;Taneto di Gattatico, Reggio Emilia;1;44.8133637;10.3191794;Via Reggio, Cornocchio, Pablo, Parma, Emilia-Romagna, 43121, Italia
1082;L'incidente è avvenuto nella mattinata di domenica 1° luglio Un grave incidente stradale si è verificato nella mattinata di oggi, domenica 1° luglio, lungo la statale della Cisa nei pressi di Collecchio.;Collecchio;1;44.7520202;10.2166909;Collecchio, Parma, Emilia-Romagna, 43044, Italia
1083;L'incidente è avvenuto all'1.30 di stanotte lungo la via Emilia, tra Parma e Reggio Emilia: inutili i soccorsi Tragedia nella notte tra sabato 30 giugno e domenica 1° luglio, lungo la via Emilia tra Parma e Reggio Emilia.;la via Emilia, Reggio Emilia;1;44.8098944;10.3217529;EFSA, 1a, Via Carlo Magno, Cornocchio, Pablo, Parma, Emilia-Romagna, 43126, Italia
1084;Il conducente è stato trasportato dall'elisoccorso al Pronto Soccorso dell'Ospedale di Parma E' caduto rovinosamente sull'asfalto mentre strava percorrendo la statale della Cisa in corrispondenza dell'abitato di Boschi di Bardone, nel Comune di Terenzo.;la statale della Cisa, Boschi di Bardone, Terenzo;1;44.4706887;9.9607476;La Fontana di Simone, Strada Statale 62 della Cisa, Berceto, Parma, Emilia-Romagna, 43042, Italia
1087;L'incidente è avvenuto dopo le ore 10.30 e non ha coinvolto altri mezzi: due persone sono state trasportate al Pronto Soccorso dell'Ospedale Maggiore Grave incidente nella mattinata di oggi, giovedì 28 giugno a Cattabiano, frazione di Langhirano.;Cattabiano, Langhirano;1;44.5774482;10.2330024;Cattabiano, Pastorello, Langhirano, Parma, Emilia-Romagna, 43013, Italia
1088;Il grave incidente si è verificato dopo le ore 14: un ferito è stato trasportato dall'elisoccorso a Parma, gli altri due all'Ospedale di Borgotaro Grave incidente nel primo pomeriggio di oggi, mercoledì 27 giugno, ad Alpe di Bedonia, in località Monte Penna, vicino al rifugio.;Alpe di Bedonia, Monte Penna;1;44.4732893;9.5606508;Alpe, Bedonia, Parma, Emilia-Romagna, 43059, Italia
1089;Il motorino, con a bordo un 17enne, dopo l'incidente con un'auto, ha finito la sua corsa contro la vetrina, dopo aver urtato anche altri mezzi in esposizione Dopo l'incidente lo scooter, a bordo del quale viaggiava un ragazzo di 17 anni, ha proseguito la sua corsa arrivando a sfondare la vetrina della concessionara Jeep di via Gramsci.;via Gramsci;1;44.8638417;10.061193;Via Antonio Gramsci, Fidenza, Parma, Emilia-Romagna, 43036, Italia
1090;L'incidente è avvenuto alle 21.45 del 25 giugno: sul posto gli operatori sanitari del 118 Grave incidente stradale nella serata di ieri, 25 giugno, in viale Martiri di Cefalonia a Parma.;118, viale Martiri, Cefalonia;1;44.5957603;9.9267797;118, Provinciale del Mozzola, Stazione, Solignano, Valmozzola, Parma, Emilia-Romagna, 43050, Italia
